city,date,fare,ride_id
Erikport,2016-11-28 05:51:38,23.38,6392257942917
North Whitney,2016-01-24 09:14:51,24.37,7069044920500
Kennethburgh,2016-03-22 18:04:29,25.67,1480709392474
Kennethburgh,2016-03-22 12:38:48,36.54,7210244842844
Erikport,2016-06-28 07:08:14,51.09,3151357214095
Stevensport,2016-05-11 12:08:25,41.83,1591306474620
East Stephen,2016-03-14 01:46:10,30.59,9121141930245
New Johnbury,2016-05-03 04:52:29,40.71,2918447130656
South Joseph,2016-10-08 02:37:31,19.21,7539237840408
Stevensport,2016-10-13 03:36:59,52.99,9771737428375
North Whitney,2016-03-24 10:27:00,29.72,3818227780479
Shelbyhaven,2016-06-12 16:57:25,30.18,2015025942653
Kennethburgh,2016-07-13 18:13:46,59.64,1666847044707
Shelbyhaven,2016-07-22 05:59:01,10.64,1406024986969
West Kevintown,2016-06-15 19:53:16,13.5,9577921579881
Matthewside,2016-02-23 00:43:51,40.84,8665248512368
Erikport,2016-11-26 04:39:52,44.21,9598643212986
Kinghaven,2016-07-23 08:23:50,46.08,8440329717166
Hernandezshire,2016-02-24 17:30:44,44.68,6389115653382
Kennethburgh,2016-01-01 04:31:43,33.53,5149088250183
Stevensport,2016-02-22 02:45:07,19.91,0808097865942
South Elizabethmouth,2016-11-23 07:47:18,46.39,1939838068038
East Stephen,2016-07-30 21:25:01,35.39,1107870956099
Jacksonfort,2016-10-01 13:41:00,34.17,7750597960630
Kennethburgh,2016-04-30 20:44:27,23.58,4524301143267
Horneland,2016-03-25 02:05:42,20.04,5729327140644
Shelbyhaven,2016-01-25 01:39:16,59.43,8088329954312
Erikport,2016-08-03 21:19:11,47.67,9201708664049
Kennethburgh,2016-11-19 06:59:31,18.37,5897895798960
Jacksonfort,2016-10-20 16:42:54,37.75,4356781814784
South Joseph,2016-10-15 03:53:06,32.5,2758038144583
Matthewside,2016-05-18 02:00:30,48.67,2049161404256
Matthewside,2016-08-08 14:02:35,24.97,2872494724827
South Joseph,2016-10-28 09:52:15,25.34,6706101910500
South Elizabethmouth,2016-07-19 09:35:59,31.09,2959749591417
North Whitney,2016-11-11 16:24:16,22.99,3454326063039
New Johnbury,2016-08-29 02:36:06,18.83,7368222134792
East Leslie,2016-06-22 07:45:30,34.54,0684950063164
Kennethburgh,2016-06-07 11:43:43,56.02,0311733202150
West Kevintown,2016-02-10 00:50:04,34.69,9595491362610
East Troybury,2016-03-14 01:55:32,38.8,9205811495606
North Whitney,2016-01-26 01:06:41,34.92,4165974278063
South Joseph,2016-09-28 07:30:55,12.55,4336212615821
South Elizabethmouth,2016-04-21 10:20:09,16.5,5702608059064
